"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"French Polynesia","PYF","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.6459617614746","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","30.800199508667","25.8298397064209","28.1201591491699","25.345739364624","27.5438995361328","31.0190391540527","31.6154804229736","32.513111114502","37.411491394043","40.9459686279297","43.2078590393066","47.2769203186035","61.775318145752","55.1548614501953","59.7739601135254","62.6314697265625","53.671459197998","54.2399406433105","53.3977394104004","56.4861488342285","63.0745582580566","60.930591583252","70.5694808959961","71.146598815918","71.6597366333008","72.5461883544922","","","","","","","","","81.8422698974609","86.6273727416992","91.4482116699219","94.0971908569336","94.8541717529297","","95.6930313110352","","104.035591125488","83.9009475708008","87.9643173217773","90.5184936523438","95.3786392211914","97.0807418823242","97.4941787719727","95.9914093017578","","","",
"Romania","ROU","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.0043563842773","","","83.6862411499023","84.7795028686523","","85.8897171020508","","86.630126953125","89.8248519897461","88.7651901245117","86.5223388671875","79.6934814453125","79.01708984375","75.9194412231445","83.6333618164062","96.0351791381836","94.3808822631836","109.998596191406","87.7817230224609","86.0835494995117","87.4237976074219","85.8461380004883","87.0944519042969","84.3235778808594","84.0922317504883","86.1907577514648","84.1547698974609","68.5337905883789","","",
"Russian Federation","RUS","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1003265380859","","","","","87.1159515380859","","86.4870910644531","90.2303771972656","93.1156311035156","87.3635711669922","84.6808929443359","75.4177093505859","76.6772537231445","76.0078125","79.6103134155273","","89.8646469116211","89.6246871948242","92.312629699707","90.0348510742188","93.1303634643555","90.2257690429688","","99.4839096069336","100.081268310547","","","","",
"Rwanda","RWA","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","1.48090004920959","1.67893004417419","1.61992001533508","1.27820003032684","1.44237005710602","1.6110600233078","1.54202997684479","1.73444998264313","","","","","","","","1.16820001602173","0.917770028114319","0.996710002422333","1.58263003826141","1.74504005908966","1.65208995342255","1.7004599571228","","","","","","","","","","","","","","","","","","","","35.9147987365723","","36.1721801757812","34.6490783691406","34.3802108764648","35.7259483337402","34.9050483703613","40.1644096374512","","41.0067481994629","","",
"South Asia","SAS","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0112915039062","40.7557983398438","41.5979614257812","42.1124114990234","42.6852416992188","43.2417297363281","43.8423385620117","44.378490447998","44.8949394226074","45.4160308837891","45.9303398132324","46.4682693481445","46.9799690246582","47.726749420166","48.5327606201172","49.520809173584","50.1462593078613","52.2932586669922","53.1509590148926","54.396858215332","56.0915489196777","58.3390007019043","60.6276588439941","62.8584594726562","64.804328918457","67.0060806274414","69.3758773803711","71.7436599731445","75.0915374755859","74.9458923339844","76.0347137451172","76.0910415649414","76.9588775634766","77.0697402954102","78.5609817504883","79.6435623168945","79.4782333374023","",
"Saudi Arabia","SAU","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","22.9304599761963","","","","","","","","","","","","","","","","","","","","","","","","","","85.9565277099609","","85.3003311157227","85.925666809082","","","112.291122436523","","","","","101.272468566895","106.848220825195","102.420692443848","99.9867630004883","98.905029296875","100.899017333984","116.069946289062","",
"Sudan","SDN","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5130081176758","","","53.4004898071289","52.6462593078613","53.0413703918457","52.3119506835938","","54.2723617553711","","","","","",
"Senegal","SEN","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","8.01346015930176","9.26124000549316","9.08082008361816","","","","9.01811981201172","","8.62681007385254","8.64256000518799","9.74563026428223","10.3271999359131","9.87685012817383","10.2325897216797","","10.5857400894165","","12.2799797058105","11.62965965271","12.7209501266479","","15.9465999603271","","","","12.5358600616455","12.8325700759888","","","13.490650177002","13.3412504196167","14.3355598449707","19.8459892272949","18.2354507446289","20.5007705688477","23.1077899932861","31.7776908874512","26.5914707183838","28.0239906311035","31.6229591369629","33.6561698913574","35.4853591918945","37.1975708007812","41.603271484375","39.7662696838379","","","","36.9211196899414","","41.6570281982422","38.8156890869141","",
"Singapore","SGP","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.36644744873","104.631813049316","99.6465911865234","100.159812927246","100.356246948242","97.7593688964844","","",
"Solomon Islands","SLB","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","7.04780006408691","","","","","","","","","","","","","","","","","","","","30.5250492095947","","44.2844696044922","","","","","","","","61.1310005187988","64.222541809082","63.9481582641602","63.5989990234375","","","","70.342643737793","71.3800506591797","70.3935699462891","","","","",
"Sierra Leone","SLE","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","5.02099990844727","5.49730014801025","6.00756978988647","6.26691007614136","","","","7.36966991424561","7.63703012466431","","","","","","","","","","","","","","","","","","","","","","20.6322193145752","","","","","","","","","","39.8265113830566","47.5796203613281","45.8422088623047","","45.6021499633789","55.4508285522461","48.3889808654785","48.8559989929199","70.4130020141602","75.9469985961914","54.9655113220215","","",
"El Salvador","SLV","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","16.582799911499","18.4350490570068","21.5301399230957","24.822660446167","29.8491191864014","33.8430786132812","35.8888893127441","37.1760597229004","","","","30.923360824585","35.4929504394531","37.845588684082","38.2840309143066","","","37.1595802307129","39.5231895446777","41.1448402404785","","42.6529693603516","43.2061195373535","44.5627708435059","","49.1853218078613","48.7798690795898","","","","","61.0356101989746","66.0000915527344","70.4023818969727","","73.2013702392578","71.126823425293","70.6838989257812","70.2360076904297","70.7125930786133","75.2132568359375","77.8173828125","79.5752792358398","77.1805572509766","75.7078323364258","76.84033203125","73.2304763793945","70.8600006103516","71.6689987182617","","","","","",
"San Marino","SMR","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","71.4801406860352","75.1572265625","90.1587295532227","83.4319534301758","84.593017578125","87.5706176757812","","","","","","","","","97.4683532714844","99.0797500610352","","","","","","","","110.212768554688","","93.6802978515625","","","","89.0688323974609","","","","95.7597198486328","","","","93.9597320556641","85","94.7204971313477","94.9704132080078","88.319091796875","","","","","","98.7577590942383","94.5945892333984","88.7955169677734","88.1266479492188","101.729110717773","",
"Somalia","SOM","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.147102355957","96.0426864624023","95.2153701782227","96.95361328125","100.274856567383","104.830780029297","97.5673675537109","96.3800964355469","98.4502182006836","95.512092590332","94.6920166015625","98.7522506713867","97.9258193969727","96.4230422973633","97.3109512329102","96.5995101928711","",
"Sub-Saharan Africa (excluding high income)","SSA","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","23.1316108703613","23.0378494262695","23.2627792358398","23.3587303161621","23.3913402557373","23.3899002075195","23.4523296356201","23.6414909362793","23.7536792755127","23.7887401580811","23.9908294677734","24.1318397521973","24.3225803375244","24.4982109069824","24.7434902191162","24.9512500762939","25.0418300628662","24.7654094696045","24.6177196502686","24.5136909484863","24.5373706817627","24.7386302947998","24.5742301940918","25.0104694366455","25.2336292266846","26.2089405059814","26.5482406616211","26.744140625","27.0285396575928","27.107250213623","27.3667392730713","28.5106105804443","30.7264194488525","31.2014102935791","31.7151203155518","32.8079795837402","34.0712013244629","35.5188598632812","37.3418006896973","38.5921401977539","39.8223991394043","40.7577896118164","41.2583084106445","41.7088508605957","42.3889007568359","43.0759582519531","43.2805099487305","43.4545402526855","43.6674613952637","43.8217887878418","44.3522186279297","44.8440895080566","","",
"South Sudan","SSD","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0370903015137","","","","9.85799980163574","","","","","","","","",
"Sub-Saharan Africa","SSF","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","23.1294002532959","23.0349903106689","23.26003074646","23.3557891845703","23.391300201416","23.3906898498535","23.453929901123","23.6438503265381","23.7577800750732","23.7979602813721","24.0047607421875","24.1446304321289","24.3345394134521","24.5104103088379","24.754940032959","24.9619693756104","25.0520401000977","24.775369644165","24.6275100708008","24.5251693725586","24.5487594604492","24.7482604980469","24.583179473877","25.0195293426514","25.2431602478027","26.2188701629639","26.5579109191895","26.7525501251221","27.0372104644775","27.115779876709","27.3745803833008","28.5174407958984","30.7327404022217","31.2077407836914","31.7217292785645","32.8146286010742","34.0778617858887","35.5248985290527","37.3472290039062","38.5966606140137","39.8269309997559","40.7618293762207","41.2620086669922","41.712718963623","42.3927383422852","43.0796585083008","43.2841606140137","43.4578399658203","43.6708183288574","43.8253211975098","44.3551483154297","44.8472290039062","","",
"Small states","SST","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","46.8696212768555","47.9626312255859","48.2733688354492","48.9326286315918","49.0509185791016","50.0528182983398","51.3199005126953","52.3341217041016","52.1991500854492","52.0472717285156","52.1005096435547","51.5296592712402","51.7344589233398","52.0824394226074","51.3940315246582","51.3918685913086","50.4892387390137","53.1180381774902","52.597900390625","54.1244888305664","53.3660697937012","54.1739082336426","54.6131401062012","55.1100807189941","55.2199096679688","55.2419395446777","55.7581596374512","55.6060791015625","56.1513404846191","56.271068572998","57.1158905029297","58.6348304748535","60.0988807678223","60.6427001953125","61.950740814209","62.0647506713867","62.4558601379395","65.0398864746094","65.8892517089844","66.9889297485352","67.2182464599609","67.1570434570312","67.0263214111328","67.7373580932617","68.2333374023438","68.4948120117188","67.9079666137695","67.9384613037109","68.0331573486328","69.2774505615234","","",
"Sao Tome and Principe","STP","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","11.5168504714966","10.8803596496582","","","","","","","","","","13.9271297454834","","","","","","","","","","","","","","","25.768009185791","32.204719543457","34.7182502746582","","30.80299949646","29.2877292633057","","29.0386505126953","43.6496391296387","48.5069999694824","78.2578201293945","71.4285736083984","71.6189575195312","","74.8314590454102","","","","","","",
"Suriname","SUR","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","24.2579402923584","23.4426097869873","29.3068408966064","","","14.639289855957","18.9183902740479","13.5972499847412","16.744140625","23.2163391113281","","","","","","","","","","","","","","","","","","","","","","38.8590087890625","36.6256904602051","37.0962715148926","38.9972114562988","37.1832389831543","38.5871200561523","41.512149810791","43.2246017456055","45.2094993591309","40.9831581115723","43.0110511779785","41.7537498474121","43.9709205627441","41.546760559082","41.3094596862793","","",
"Slovak Republic","SVK","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.8888320922852","94.3010101318359","","","93.3543472290039","","","","","","","85.7391204833984","83.4419631958008","86.4370498657227","84.5551300048828","83.844841003418","85.9918670654297","90.6760177612305","88.761589050293","86.9369964599609","79.6440811157227","85.7709426879883","85.307746887207","79.7167205810547","83.2250671386719","81.7517776489258","80.8386306762695","75.7676467895508","83.1941528320312","81.8727874755859","",
"Slovenia","SVN","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.1128997802734","88.1795806884766","90.2564086914062","90.5313186645508","","","95.7255630493164","94.692008972168","102.659210205078","100.414649963379","94.5625534057617","","","95.874641418457","","","98.9106369018555","98.044059753418","95.5172424316406","96.6704025268555","95.5656509399414","95.8568420410156","94.9817810058594","95.1158065795898","95.4739532470703","95.5025405883789","94.5462265014648","94.804443359375","95.6669311523438","94.3938064575195","",
"Sweden","SWE","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6764221191406","99.4104537963867","98.9515991210938","101.212471008301","99.6949005126953","99.6703186035156","100.064498901367","101.843437194824","104.886932373047","101.90550994873","100.314750671387","100.008346557617","100.318023681641","100.076042175293","",
"Eswatini","SWZ","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","15.6955404281616","15.5650901794434","18.1126003265381","21.48996925354","26.1452102661133","27.2888107299805","29.1673793792725","33.8189697265625","35.2590408325195","35.1361694335938","36.4178695678711","35.6548004150391","37.2229194641113","37.7794303894043","36.7897682189941","35.7571983337402","32.9429206848145","33.3729782104492","33.0177307128906","37.6638984680176","34.3143196105957","38.6164398193359","41.2027893066406","38.2672309875488","38.8616409301758","39.9387283325195","38.3326606750488","","39.9802703857422","34.9282989501953","33.3118705749512","33.1298294067383","34.7783508300781","32.2041511535645","35.8616905212402","37.7265815734863","43.5423202514648","45.8111686706543","","45.7780609130859","49.7645492553711","52.7959098815918","53.4447288513184","57.5043411254883","55.6734580993652","55.214168548584","64.8164215087891","70.0023803710938","","74.6081085205078","","","","",
"Sint Maarten (Dutch part)","SXM","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","10.6202201843262","7.78815984725952","9.22964954376221","8.59916973114014","23.2296504974365","","","35.2265892028809","44.0860214233398","","97.5859985351562","94.0961685180664","92.9987564086914","97.9140319824219","","","","","93.5709686279297","105.383659362793","","","101.526718139648","96.6728286743164","106.346153259277","","","","116.689849853516","112.081420898438","111.072898864746","102.032516479492","101.298698425293","102.27424621582","","111.689193725586","","111.103538513184","101.826202392578","90.9526672363281","96.2869720458984","90.7418823242188","100.218002319336","103.220970153809","105.06706237793","104.258438110352","108.015266418457","101.698669433594","103.636360168457","108.800003051758","95.5734405517578","103.690811157227","97.8374786376953","",
"Syrian Arab Republic","SYR","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","31.4566993713379","37.216438293457","43.9212188720703","39.9886283874512","40.2642517089844","","41.010871887207","42.7693786621094","44.1761207580566","45.2683410644531","45.5903205871582","43.8444404602051","43.8374900817871","45.4771995544434","47.3265609741211","51.3522491455078","52.0487213134766","52.5166511535645","51.580078125","48.0835304260254","47.2782211303711","48.3730201721191","46.5700912475586","46.3047714233398","","","","","47.7058906555176","47.3169898986816","47.8041114807129","49.0279006958008","52.5766296386719","57.2935104370117","61.1796417236328","61.5971488952637","62.3446998596191","65.2798690795898","66.0595321655273","67.7015991210938","67.9179306030273","69.9894485473633","51.5959701538086","","","","","","","40.6377601623535","44.0639114379883","43.1888084411621","42.3727493286133",
"Turks and Caicos Islands","TCA","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0338973999023","","","78.5714263916016","92.3076934814453","63.0225105285645","76.3239898681641","87.9629592895508","92.7927932739258","","","","98.461540222168","","","","","75.4032287597656","85.2459030151367","","","136.438919067383","","","94.5564498901367","99.2322463989258","",
"Chad","TCD","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","1.44008004665375","","","1.81774997711182","2.2901599407196","","","","","","","","","","","","","4.19640016555786","3.99012994766235","4.64694023132324","4.57676982879639","","","6.3514199256897","6.07387018203735","6.86349010467529","","","","8.8617000579834","","10.5430603027344","10.5342903137207","10.9648704528809","","11.966010093689","","","17.0886306762695","16.8069095611572","17.2195892333984","15.863579750061","17.82080078125","","15.2224102020264","15.5207996368408","15.740870475769","15.6736698150635","","","19.1754894256592","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.4067497253418","54.4696617126465","55.5538215637207","58.9464492797852","60.415699005127","58.5527000427246","59.1534118652344","59.8205108642578","61.9312591552734","64.9648208618164","68.216667175293","71.679443359375","74.963249206543","78.6885223388672","82.2779769897461","86.0225296020508","88.5349197387695","90.121452331543","92.4773635864258","92.5085220336914","92.9602890014648","93.2603073120117","95.6184692382812","94.3321075439453","91.7600479125977","88.2813873291016","87.4935302734375","90.6320495605469","89.3305892944336","88.564453125","91.099983215332","93.4048919677734","94.4393920898438","94.494758605957","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","80.486572265625","80.427001953125","78.8451538085938","70.8680419921875","78.1836090087891","77.5166702270508","77.5923004150391","74.9119186401367","76.521728515625","77.111457824707","77.4631195068359","77.8428573608398","78.1855621337891","70.4312210083008","78.8497467041016","78.5979232788086","79.3777618408203","79.9046478271484","80.2033309936523","80.7714309692383","81.2417526245117","82.5208206176758","83.6115570068359","84.4898300170898","85.3955078125","85.873649597168","86.9819488525391","89.8792114257812","92.0650634765625","90.8735198974609","90.7349014282227","88.0783004760742","89.6730880737305","89.4723510742188","88.4527435302734","96.45166015625","95.373420715332","93.8391494750977","93.6053924560547","94.0410766601562","94.4479217529297","93.1707305908203","94.0291900634766","95.0646667480469","95.7412261962891","103.012298583984","93.6301116943359","93.4714279174805","",
"Togo","TGO","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","4.42953014373779","6.10978984832764","5.84919023513794","6.9449200630188","8.59689044952393","9.96947002410889","13.1852598190308","16.1236991882324","19.4803695678711","22.5607795715332","22.012809753418","21.4333400726318","17.3464794158936","12.8364200592041","11.6027803421021","11.2285604476929","11.3383502960205","10.4403495788574","11.7363996505737","13.1781396865845","12.6950197219849","13.5815401077271","","12.6092700958252","16.1388492584229","16.1859893798828","","","21.0661201477051","22.8769302368164","26.7668304443359","30.0262794494629","32.2848510742188","35.0006790161133","39.1438102722168","39.1352996826172","32.851490020752","34.4866485595703","","34.4014205932617","38.4916496276855","","38.3152809143066","36.9214286804199","39.8370513916016","41.7771492004395","45.9569206237793","47.5363311767578","50.0811500549316","52.4744110107422","57.7177581787109","63.3791618347168","",
"Thailand","THA","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","22.697940826416","24.7560005187988","26.2233695983887","26.8972396850586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.4732666015625","90.2526779174805","196.341995239258","186.710006713867","184.389999389648","182.024993896484","131.664001464844","132.309005737305","130.981002807617",
"Tajikistan","TJK","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.7846603393555","","87.4235305786133","","86.797233581543","83.6720962524414","67.1820373535156","62.0425605773926","84.1390762329102","84.9075775146484","85.3235778808594","88.8086700439453","89.2282180786133","89.0212020874023","86.1306304931641","91.8685607910156","95.1677627563477","88.6046676635742","","93.501350402832","98.123176574707","93.9794769287109","88.3426284790039","","","","","","",
"Turkmenistan","TKM","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.7459335327148","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","26.6473598480225","28.9254894256592","30.2980308532715","31.4181709289551","33.9798011779785","35.4798316955566","36.2669715881348","36.9844284057617","37.6773796081543","39.3236618041992","40.4259986877441","40.5159683227539","42.1760902404785","43.3368797302246","44.975528717041","45.565601348877","46.7258682250977","47.4409217834473","48.4940605163574","49.5568084716797","50.0913391113281","50.6909484863281","51.6107292175293","52.0661010742188","53.1462097167969","54.1398696899414","55.4016609191895","56.8487205505371","57.6476287841797","58.2153205871582","59.0904083251953","59.9974784851074","61.6566390991211","62.546760559082","63.6625785827637","65.2278137207031","65.8574066162109","66.6296615600586","67.6625289916992","68.8594131469727","69.5832290649414","69.6232528686523","69.122802734375","69.0741119384766","69.0854721069336","71.1175231933594","72.3499298095703","72.3157196044922","71.7343597412109","71.9802627563477","72.2269668579102","73.9600219726562","73.8959503173828","",
"Timor-Leste","TLS","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.6446495056152","72.813850402832","76.1399993896484","78.2600021362305","73.3619995117188","68.1699981689453","","","80.8600006103516","86.3610000610352","90.8300018310547","88.2779998779297","88.8580017089844","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","28.2394504547119","28.2390003204346","29.2273693084717","29.641450881958","29.609260559082","30.6835708618164","31.4957904815674","32.7373390197754","35.5482292175293","36.3814315795898","37.1781387329102","37.6224899291992","37.9162483215332","38.6972389221191","39.9830894470215","41.8127899169922","43.853588104248","44.6279296875","47.0564613342285","48.6175003051758","50.0488395690918","50.2605094909668","51.956729888916","53.4217491149902","55.7859992980957","56.7443504333496","57.6711883544922","58.0395011901855","59.0757484436035","60.1098403930664","61.2244300842285","62.6049880981445","64.5668334960938","66.4821624755859","66.3738174438477","66.8990478515625","65.1482467651367","65.2311325073242","65.1222381591797","66.8564300537109","66.126953125","68.3101119995117","73.1536636352539","69.0430908203125","67.6814804077148","67.4478225708008","67.3457183837891","66.7011108398438","67.0606079101562","67.98095703125","68.6000823974609","71.5730209350586","70.6199417114258","",
"Tonga","TON","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","83.7586975097656","80.3906784057617","97.1522521972656","90.4619979858398","","","","","","","","108.344032287598","","","","","","78.6725997924805","","90.8158874511719","","98.0079727172852","75.4940719604492","","","","","","","","","","","","","","","","77.3259963989258","","98.9449996948242","",
"South Asia (IDA & IBRD)","TSA","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0112915039062","40.7557983398438","41.5979614257812","42.1124114990234","42.6852416992188","43.2417297363281","43.8423385620117","44.378490447998","44.8949394226074","45.4160308837891","45.9303398132324","46.4682693481445","46.9799690246582","47.726749420166","48.5327606201172","49.520809173584","50.1462593078613","52.2932586669922","53.1509590148926","54.396858215332","56.0915489196777","58.3390007019043","60.6276588439941","62.8584594726562","64.804328918457","67.0060806274414","69.3758773803711","71.7436599731445","75.0915374755859","74.9458923339844","76.0347137451172","76.0910415649414","76.9588775634766","77.0697402954102","78.5609817504883","79.6435623168945","79.4782333374023","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","23.1294002532959","23.0349903106689","23.26003074646","23.3557891845703","23.391300201416","23.3906898498535","23.453929901123","23.6438503265381","23.7577800750732","23.7979602813721","24.0047607421875","24.1446304321289","24.3345394134521","24.5104103088379","24.754940032959","24.9619693756104","25.0520401000977","24.775369644165","24.6275100708008","24.5251693725586","24.5487594604492","24.7482604980469","24.583179473877","25.0195293426514","25.2431602478027","26.2188701629639","26.5579109191895","26.7525501251221","27.0372104644775","27.115779876709","27.3745803833008","28.5174407958984","30.7327404022217","31.2077407836914","31.7217292785645","32.8146286010742","34.0778617858887","35.5248985290527","37.3472290039062","38.5966606140137","39.8269309997559","40.7618293762207","41.2620086669922","41.712718963623","42.3927383422852","43.0796585083008","43.2841606140137","43.4578399658203","43.6708183288574","43.8253211975098","44.3551483154297","44.8472290039062","","",
"Trinidad and Tobago","TTO","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","35.8254508972168","37.4838905334473","","","","","","","","","","","","","79.6117401123047","","","79.0665893554688","","","","","71.180793762207","","","65.8754119873047","66.0414886474609","","70.1826477050781","","71.5428924560547","","89.1826171875","82.0634689331055","76.4325790405273","","86.9183883666992","86.9038009643555","89.8008422851562","77.5711898803711","","","","","","","","","","","","","",
"Tunisia","TUN","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","16.4846000671387","17.5173206329346","18.9405097961426","18.1770095825195","22.8460597991943","28.8002109527588","28.3635196685791","30.5905094146729","30.6258907318115","32.3489608764648","","30.994649887085","40.7632484436035","38.5222015380859","42.0741386413574","46.7704086303711","49.5417098999023","49.9245796203613","53.6946792602539","","","","","","","70.5061111450195","67.166633605957","64.1624984741211","","67.0480499267578","75.4443511962891","70.3483276367188","","","69.1872024536133","72.3403472900391","70.4122161865234","","70.8078918457031","72.3247222900391","","","80.4585266113281","","",
"Turkiye","TUR","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","26.1830196380615","25.2433490753174","","","","","19.4452304840088","22.176420211792","25.9242897033691","","29.697940826416","31.0686492919922","30.11549949646","33.2182502746582","34.0930404663086","38.8463897705078","41.4362106323242","","","","","","","","","","","","88.2895584106445","92.4553680419922","90.8960571289062","92.856330871582","93.7144317626953","94.670051574707","103.688583374023","95.5917129516602","95.0473709106445","93.9787979125977","97.3385467529297","97.296760559082","94.6052322387695","98.0840301513672","95.6284637451172","96.5581130981445","131.028015136719","93.3572082519531","","",
